#Index #RatioCaptured #FreqIns #FreqCap #driftIns #driftCap #snrIns #snrCap #widthIns #DistanceNoiseCenter #DriftNoise #SNRNoise
215 1.0 1864.75611012429 0.009566 0 1864.756107 40 48.581379 20.985846754514398 -1864.75611012429 0 20.0
216 1.0 1864.4700078293681 -0.009566 0 1864.470008 40 48.160266 21.08345534407028 -1864.4700078293681 0 20.0
217 1.0 1864.1839055344462 -0.0 0 1864.183906 40 49.942932 21.18106393362616 -1864.1839055344462 0 20.0
218 1.0 1863.8978032395244 -0.0 0 1863.897803 40 50.334392 21.278672523182042 -1863.8978032395244 0 20.0
219 1.0 1863.6117009446025 -0.009566 0 1863.611701 40 50.870908 21.37628111273792 -1863.6117009446025 0 20.0
220 1.0 1863.3255986496806 -0.0 0 1863.325599 40 49.950184 21.473889702293803 -1863.3255986496806 0 20.0
221 1.0 1863.0394963547587 0.009566 0 1863.039496 40 49.193531 21.571498291849682 -1863.0394963547587 0 20.0
222 1.0 1862.7533940598369 -0.0 0 1862.753394 40 47.60634 21.669106881405565 -1862.7533940598369 0 20.0
223 1.0 1862.467291764915 -0.0 0 1862.467292 40 49.165638 21.766715470961444 -1862.467291764915 0 20.0
224 1.0 1862.1811894699931 -0.0 0 1862.181187 40 50.055345 21.864324060517326 -1862.1811894699931 0 20.0
225 1.0 1861.8950871750712 -0.0 0 1861.895087 40 49.155026 21.96193265007321 -1861.8950871750712 0 20.0
226 1.0 1861.6089848801494 -0.0 0 1861.608985 40 49.791347 22.059541239629088 -1861.6089848801494 0 20.0
227 1.0 1861.3228825852275 -0.0 0 1861.322883 40 49.944189 22.15714982918497 -1861.3228825852275 0 20.0
228 1.0 1861.0367802903056 0.009566 0 1861.03678 40 50.855497 22.25475841874085 -1861.0367802903056 0 20.0
229 1.0 1860.7506779953837 -0.0 0 1860.750678 40 49.664005 22.35236700829673 -1860.7506779953837 0 20.0
230 1.0 1860.4645757004619 -0.009566 0 1860.464576 40 48.802443 22.44997559785261 -1860.4645757004619 0 20.0
