#Index #RatioCaptured #FreqIns #FreqCap #driftIns #driftCap #snrIns #snrCap #widthIns #DistanceNoiseCenter #DriftNoise #SNRNoise
0 0.0 1926.2681035324931 0.0 -10.0 0.0 40 0.0 40 -1926.2681035324931 0 20.0
1 0.0 1925.9820012375712 0.0 -9.990239141044412 0.0 40 0.0 40 -1925.9820012375712 0 20.0
2 0.0 1925.6958989426494 0.0 -9.980478282088823 0.0 40 0.0 40 -1925.6958989426494 0 20.0
3 0.0 1925.4097966477275 0.0 -9.970717423133236 0.0 40 0.0 40 -1925.4097966477275 0 20.0
4 0.0 1925.1236943528056 0.0 -9.960956564177648 0.0 40 0.0 40 -1925.1236943528056 0 20.0
5 0.0 1924.8375920578837 0.0 -9.951195705222059 0.0 40 0.0 40 -1924.8375920578837 0 20.0
6 0.0 1924.5514897629619 0.0 -9.941434846266471 0.0 40 0.0 40 -1924.5514897629619 0 20.0
7 0.0 1924.26538746804 0.0 -9.931673987310884 0.0 40 0.0 40 -1924.26538746804 0 20.0
8 0.0 1923.9792851731181 0.0 -9.921913128355296 0.0 40 0.0 40 -1923.9792851731181 0 20.0
9 0.0 1923.6931828781962 0.0 -9.912152269399707 0.0 40 0.0 40 -1923.6931828781962 0 20.0
10 0.0 1923.4070805832744 0.0 -9.90239141044412 0.0 40 0.0 40 -1923.4070805832744 0 20.0
11 0.0 1923.1209782883525 0.0 -9.892630551488532 0.0 40 0.0 40 -1923.1209782883525 0 20.0
12 0.0 1922.8348759934306 0.0 -9.882869692532942 0.0 40 0.0 40 -1922.8348759934306 0 20.0
13 0.0 1922.5487736985087 0.0 -9.873108833577355 0.0 40 0.0 40 -1922.5487736985087 0 20.0
14 0.0 1922.2626714035869 0.0 -9.863347974621767 0.0 40 0.0 40 -1922.2626714035869 0 20.0
15 0.0 1921.976569108665 0.0 -9.853587115666178 0.0 40 0.0 40 -1921.976569108665 0 20.0
16 0.0 1921.6904668137431 0.0 -9.84382625671059 0.0 40 0.0 40 -1921.6904668137431 0 20.0
17 0.0 1921.4043645188212 0.0 -9.834065397755003 0.0 40 0.0 40 -1921.4043645188212 0 20.0
18 0.0 1921.1182622238994 0.0 -9.824304538799414 0.0 40 0.0 40 -1921.1182622238994 0 20.0
19 0.0 1920.8321599289775 0.0 -9.814543679843826 0.0 40 0.0 40 -1920.8321599289775 0 20.0
20 0.0 1920.5460576340556 0.0 -9.804782820888239 0.0 40 0.0 40 -1920.5460576340556 0 20.0
21 0.0 1920.2599553391337 0.0 -9.79502196193265 0.0 40 0.0 40 -1920.2599553391337 0 20.0
22 0.0 1919.9738530442119 0.0 -9.785261102977062 0.0 40 0.0 40 -1919.9738530442119 0 20.0
23 0.0 1919.68775074929 0.0 -9.775500244021474 0.0 40 0.0 40 -1919.68775074929 0 20.0
24 0.0 1919.4016484543681 0.0 -9.765739385065885 0.0 40 0.0 40 -1919.4016484543681 0 20.0
25 0.0 1919.1155461594462 0.0 -9.755978526110297 0.0 40 0.0 40 -1919.1155461594462 0 20.0
26 0.0 1918.8294438645244 0.0 -9.74621766715471 0.0 40 0.0 40 -1918.8294438645244 0 20.0
27 0.0 1918.5433415696025 0.0 -9.736456808199122 0.0 40 0.0 40 -1918.5433415696025 0 20.0
28 0.0 1918.2572392746806 0.0 -9.726695949243533 0.0 40 0.0 40 -1918.2572392746806 0 20.0
29 0.0 1917.9711369797587 0.0 -9.716935090287945 0.0 40 0.0 40 -1917.9711369797587 0 20.0
30 0.0 1917.6850346848369 0.0 -9.707174231332358 0.0 40 0.0 40 -1917.6850346848369 0 20.0
31 0.0 1917.398932389915 0.0 -9.697413372376769 0.0 40 0.0 40 -1917.398932389915 0 20.0
32 0.0 1917.1128300949931 0.0 -9.687652513421181 0.0 40 0.0 40 -1917.1128300949931 0 20.0
33 0.0 1916.8267278000712 0.0 -9.677891654465594 0.0 40 0.0 40 -1916.8267278000712 0 20.0
34 0.0 1916.5406255051494 0.0 -9.668130795510004 0.0 40 0.0 40 -1916.5406255051494 0 20.0
35 0.0 1916.2545232102275 0.0 -9.658369936554417 0.0 40 0.0 40 -1916.2545232102275 0 20.0
36 0.0 1915.9684209153056 0.0 -9.64860907759883 0.0 40 0.0 40 -1915.9684209153056 0 20.0
37 0.0 1915.6823186203837 0.0 -9.63884821864324 0.0 40 0.0 40 -1915.6823186203837 0 20.0
38 0.0 1915.3962163254619 0.0 -9.629087359687652 0.0 40 0.0 40 -1915.3962163254619 0 20.0
39 0.0 1915.11011403054 0.0 -9.619326500732065 0.0 40 0.0 40 -1915.11011403054 0 20.0
40 0.0 1914.8240117356181 0.0 -9.609565641776477 0.0 40 0.0 40 -1914.8240117356181 0 20.0
41 0.0 1914.5379094406962 0.0 -9.599804782820888 0.0 40 0.0 40 -1914.5379094406962 0 20.0
42 0.0 1914.2518071457744 0.0 -9.5900439238653 0.0 40 0.0 40 -1914.2518071457744 0 20.0
43 0.0 1913.9657048508525 0.0 -9.580283064909713 0.0 40 0.0 40 -1913.9657048508525 0 20.0
44 0.0 1913.6796025559306 0.0 -9.570522205954124 0.0 40 0.0 40 -1913.6796025559306 0 20.0
45 0.0 1913.3935002610087 0.0 -9.560761346998536 0.0 40 0.0 40 -1913.3935002610087 0 20.0
46 0.0 1913.1073979660869 0.0 -9.551000488042948 0.0 40 0.0 40 -1913.1073979660869 0 20.0
47 0.0 1912.821295671165 0.0 -9.54123962908736 0.0 40 0.0 40 -1912.821295671165 0 20.0
48 0.0 1912.5351933762431 0.0 -9.531478770131772 0.0 40 0.0 40 -1912.5351933762431 0 20.0
49 0.0 1912.2490910813212 0.0 -9.521717911176184 0.0 40 0.0 40 -1912.2490910813212 0 20.0
50 0.0 1911.9629887863994 0.0 -9.511957052220595 0.0 40 0.0 40 -1911.9629887863994 0 20.0
51 0.0 1911.6768864914775 0.0 -9.502196193265007 0.0 40 0.0 40 -1911.6768864914775 0 20.0
52 0.0 1911.3907841965556 0.0 -9.49243533430942 0.0 40 0.0 40 -1911.3907841965556 0 20.0
53 0.0 1911.1046819016337 0.0 -9.48267447535383 0.0 40 0.0 40 -1911.1046819016337 0 20.0
54 0.0 1910.8185796067119 0.0 -9.472913616398243 0.0 40 0.0 40 -1910.8185796067119 0 20.0
55 0.0 1910.53247731179 0.0 -9.463152757442655 0.0 40 0.0 40 -1910.53247731179 0 20.0
56 0.0 1910.2463750168681 0.0 -9.453391898487066 0.0 40 0.0 40 -1910.2463750168681 0 20.0
57 0.0 1909.9602727219462 0.0 -9.443631039531478 0.0 40 0.0 40 -1909.9602727219462 0 20.0
58 0.0 1909.6741704270244 0.0 -9.43387018057589 0.0 40 0.0 40 -1909.6741704270244 0 20.0
59 0.0 1909.3880681321025 0.0 -9.424109321620303 0.0 40 0.0 40 -1909.3880681321025 0 20.0
60 0.0 1909.1019658371806 0.0 -9.414348462664714 0.0 40 0.0 40 -1909.1019658371806 0 20.0
61 0.0 1908.8158635422587 0.0 -9.404587603709126 0.0 40 0.0 40 -1908.8158635422587 0 20.0
62 0.0 1908.5297612473369 0.0 -9.394826744753539 0.0 40 0.0 40 -1908.5297612473369 0 20.0
63 0.0 1908.243658952415 0.0 -9.38506588579795 0.0 40 0.0 40 -1908.243658952415 0 20.0
64 0.0 1907.9575566574931 0.0 -9.375305026842362 0.0 40 0.0 40 -1907.9575566574931 0 20.0
65 0.0 1907.6714543625712 0.0 -9.365544167886775 0.0 40 0.0 40 -1907.6714543625712 0 20.0
66 0.0 1907.3853520676494 0.0 -9.355783308931185 0.0 40 0.0 40 -1907.3853520676494 0 20.0
67 0.0 1907.0992497727275 0.0 -9.346022449975598 0.0 40 0.0 40 -1907.0992497727275 0 20.0
68 0.0 1906.8131474778056 0.0 -9.33626159102001 0.0 40 0.0 40 -1906.8131474778056 0 20.0
69 0.0 1906.5270451828837 0.0 -9.32650073206442 0.0 40 0.0 40 -1906.5270451828837 0 20.0
70 0.0 1906.2409428879619 0.0 -9.316739873108833 0.0 40 0.0 40 -1906.2409428879619 0 20.0
71 0.0 1905.95484059304 0.0 -9.306979014153246 0.0 40 0.0 40 -1905.95484059304 0 20.0
72 0.0 1905.6687382981181 0.0 -9.297218155197658 0.0 40 0.0 40 -1905.6687382981181 0 20.0
73 0.0 1905.3826360031962 0.0 -9.287457296242069 0.0 40 0.0 40 -1905.3826360031962 0 20.0
74 0.0 1905.0965337082744 0.0 -9.277696437286481 0.0 40 0.0 40 -1905.0965337082744 0 20.0
75 0.0 1904.8104314133525 0.0 -9.267935578330894 0.0 40 0.0 40 -1904.8104314133525 0 20.0
76 0.0 1904.5243291184306 0.0 -9.258174719375305 0.0 40 0.0 40 -1904.5243291184306 0 20.0
77 0.0 1904.2382268235087 0.0 -9.248413860419717 0.0 40 0.0 40 -1904.2382268235087 0 20.0
78 0.0 1903.9521245285869 0.0 -9.23865300146413 0.0 40 0.0 40 -1903.9521245285869 0 20.0
79 0.0 1903.666022233665 0.0 -9.22889214250854 0.0 40 0.0 40 -1903.666022233665 0 20.0
80 0.0 1903.3799199387431 0.0 -9.219131283552953 0.0 40 0.0 40 -1903.3799199387431 0 20.0
81 0.0 1903.0938176438212 0.0 -9.209370424597365 0.0 40 0.0 40 -1903.0938176438212 0 20.0
82 0.0 1902.8077153488994 0.0 -9.199609565641776 0.0 40 0.0 40 -1902.8077153488994 0 20.0
83 0.0 1902.5216130539775 0.0 -9.189848706686188 0.0 40 0.0 40 -1902.5216130539775 0 20.0
84 0.0 1902.2355107590556 0.0 -9.1800878477306 0.0 40 0.0 40 -1902.2355107590556 0 20.0
85 0.0 1901.9494084641337 0.0 -9.170326988775011 0.0 40 0.0 40 -1901.9494084641337 0 20.0
86 0.0 1901.6633061692119 0.0 -9.160566129819424 0.0 40 0.0 40 -1901.6633061692119 0 20.0
87 0.0 1901.37720387429 0.0 -9.150805270863836 0.0 40 0.0 40 -1901.37720387429 0 20.0
88 0.0 1901.0911015793681 0.0 -9.141044411908247 0.0 40 0.0 40 -1901.0911015793681 0 20.0
89 0.0 1900.8049992844462 0.0 -9.13128355295266 0.0 40 0.0 40 -1900.8049992844462 0 20.0
90 0.0 1900.5188969895244 0.0 -9.121522693997072 0.0 40 0.0 40 -1900.5188969895244 0 20.0
91 0.0 1900.2327946946025 0.0 -9.111761835041484 0.0 40 0.0 40 -1900.2327946946025 0 20.0
92 0.0 1899.9466923996806 0.0 -9.102000976085895 0.0 40 0.0 40 -1899.9466923996806 0 20.0
93 0.0 1899.6605901047587 0.0 -9.092240117130308 0.0 40 0.0 40 -1899.6605901047587 0 20.0
94 0.0 1899.3744878098369 0.0 -9.08247925817472 0.0 40 0.0 40 -1899.3744878098369 0 20.0
95 0.0 1899.088385514915 0.0 -9.07271839921913 0.0 40 0.0 40 -1899.088385514915 0 20.0
96 0.0 1898.8022832199931 0.0 -9.062957540263543 0.0 40 0.0 40 -1898.8022832199931 0 20.0
